Date,Open,High,Low,Close,Volume,Adjusted
2014-07-03,1336000 ,1336000 ,1316000 ,1318000 ,170861 ,1318000 
2014-07-04,1322000 ,1326000 ,1303000 ,1306000 ,119577 ,1306000 
2014-07-07,1291000 ,1301000 ,1290000 ,1292000 ,188741 ,1292000 
2014-07-08,1294000 ,1319000 ,1287000 ,1295000 ,241464 ,1295000 
2014-07-09,1287000 ,1308000 ,1283000 ,1308000 ,236598 ,1308000 
2014-07-10,1308000 ,1311000 ,1302000 ,1306000 ,179204 ,1306000 
2014-07-11,1300000 ,1302000 ,1282000 ,1284000 ,215592 ,1284000 
2014-07-14,1298000 ,1300000 ,1286000 ,1286000 ,141643 ,1286000 
2014-07-15,1300000 ,1323000 ,1297000 ,1320000 ,239521 ,1320000 
2014-07-16,1313000 ,1323000 ,1311000 ,1321000 ,182284 ,1321000 
2014-07-17,1326000 ,1335000 ,1320000 ,1330000 ,218454 ,1330000 
2014-07-18,1315000 ,1343000 ,1314000 ,1343000 ,194853 ,1343000 
2014-07-21,1349000 ,1360000 ,1343000 ,1353000 ,161199 ,1353000 
2014-07-22,1348000 ,1358000 ,1345000 ,1348000 ,126019 ,1348000 
2014-07-23,1354000 ,1357000 ,1335000 ,1338000 ,128346 ,1338000 
2014-07-24,1350000 ,1358000 ,1331000 ,1355000 ,161034 ,1355000 
2014-07-25,1346000 ,1355000 ,1335000 ,1355000 ,175803 ,1355000 
2014-07-28,1355000 ,1367000 ,1344000 ,1358000 ,179851 ,1358000 
2014-07-29,1355000 ,1388000 ,1353000 ,1386000 ,256186 ,1386000 
2014-07-30,1388000 ,1408000 ,1374000 ,1395000 ,347189 ,1395000 
2014-07-31,1374000 ,1385000 ,1336000 ,1343000 ,487027 ,1343000 
2014-08-01,1305000 ,1328000 ,1292000 ,1292000 ,564621 ,1292000 
2014-08-04,1300000 ,1317000 ,1291000 ,1317000 ,241335 ,1317000 
2014-08-05,1301000 ,1321000 ,1300000 ,1316000 ,172529 ,1316000 
2014-08-06,1306000 ,1316000 ,1295000 ,1300000 ,216602 ,1300000 
2014-08-07,1300000 ,1302000 ,1285000 ,1290000 ,190545 ,1290000 
2014-08-08,1284000 ,1285000 ,1248000 ,1250000 ,412429 ,1250000 
2014-08-11,1275000 ,1282000 ,1257000 ,1270000 ,372385 ,1270000 
2014-08-12,1270000 ,1294000 ,1262000 ,1266000 ,179914 ,1266000 
2014-08-13,1275000 ,1275000 ,1248000 ,1264000 ,256900 ,1264000 
2014-08-14,1274000 ,1282000 ,1254000 ,1261000 ,208947 ,1261000 
2014-08-15,1274000 ,1282000 ,1254000 ,1261000 ,208947 ,1261000 
2014-08-18,1279000 ,1280000 ,1250000 ,1250000 ,210379 ,1250000 
2014-08-19,1264000 ,1273000 ,1253000 ,1254000 ,200888 ,1254000 
2014-08-20,1264000 ,1271000 ,1251000 ,1261000 ,188612 ,1261000 
2014-08-21,1255000 ,1261000 ,1231000 ,1235000 ,342108 ,1235000 
2014-08-22,1245000 ,1247000 ,1235000 ,1247000 ,168153 ,1247000 
2014-08-25,1231000 ,1231000 ,1221000 ,1228000 ,231544 ,1228000 
2014-08-26,1235000 ,1235000 ,1221000 ,1222000 ,214389 ,1222000 
2014-08-27,1223000 ,1237000 ,1222000 ,1230000 ,243420 ,1230000 
2014-08-28,1258000 ,1258000 ,1236000 ,1242000 ,206237 ,1242000 
2014-08-29,1238000 ,1238000 ,1228000 ,1234000 ,291165 ,1234000 
2014-09-01,1236000 ,1237000 ,1224000 ,1226000 ,113281 ,1226000 
2014-09-02,1221000 ,1225000 ,1194000 ,1194000 ,317992 ,1194000 
2014-09-03,1200000 ,1200000 ,1180000 ,1189000 ,424775 ,1189000 
2014-09-04,1210000 ,1216000 ,1202000 ,1210000 ,241999 ,1210000 
2014-09-05,1215000 ,1216000 ,1195000 ,1201000 ,215408 ,1201000 
2014-09-08,1215000 ,1216000 ,1195000 ,1201000 ,215408 ,1201000 
2014-09-09,1215000 ,1216000 ,1195000 ,1201000 ,215408 ,1201000 
2014-09-10,1215000 ,1216000 ,1195000 ,1201000 ,215408 ,1201000 
2014-09-11,1200000 ,1207000 ,1192000 ,1192000 ,466184 ,1192000 
2014-09-12,1200000 ,1208000 ,1200000 ,1201000 ,217447 ,1201000 
2014-09-15,1207000 ,1208000 ,1196000 ,1200000 ,143230 ,1200000 
2014-09-16,1208000 ,1215000 ,1201000 ,1206000 ,141848 ,1206000 
2014-09-17,1207000 ,1226000 ,1207000 ,1226000 ,150915 ,1226000 
2014-09-18,1230000 ,1230000 ,1204000 ,1210000 ,189535 ,1210000 
2014-09-19,1223000 ,1223000 ,1206000 ,1210000 ,268701 ,1210000 
2014-09-22,1204000 ,1204000 ,1180000 ,1188000 ,320442 ,1188000 
2014-09-23,1178000 ,1185000 ,1161000 ,1161000 ,390828 ,1161000 
2014-09-24,1152000 ,1161000 ,1141000 ,1150000 ,315784 ,1150000 
2014-09-25,1162000 ,1166000 ,1147000 ,1156000 ,388290 ,1156000 
2014-09-26,1152000 ,1185000 ,1148000 ,1185000 ,248271 ,1185000 
2014-09-29,1193000 ,1200000 ,1170000 ,1195000 ,188020 ,1195000 
2014-09-30,1185000 ,1188000 ,1165000 ,1184000 ,247586 ,1184000 
2014-10-01,1174000 ,1183000 ,1156000 ,1156000 ,238596 ,1156000 
2014-10-02,1165000 ,1165000 ,1141000 ,1141000 ,254655 ,1141000 
2014-10-03,1165000 ,1165000 ,1141000 ,1141000 ,254655 ,1141000 
2014-10-06,1145000 ,1156000 ,1138000 ,1151000 ,425058 ,1151000 
2014-10-07,1162000 ,1186000 ,1162000 ,1162000 ,202983 ,1162000 
2014-10-08,1142000 ,1151000 ,1124000 ,1130000 ,294411 ,1130000 
2014-10-09,1142000 ,1151000 ,1124000 ,1130000 ,294411 ,1130000 
2014-10-10,1100000 ,1114000 ,1099000 ,1105000 ,436749 ,1105000 
2014-10-13,1082000 ,1127000 ,1078000 ,1108000 ,226895 ,1108000 
2014-10-14,1127000 ,1146000 ,1120000 ,1127000 ,331451 ,1127000 
2014-10-15,1128000 ,1145000 ,1120000 ,1125000 ,282872 ,1125000 
2014-10-16,1116000 ,1121000 ,1104000 ,1115000 ,302966 ,1115000 
2014-10-17,1106000 ,1115000 ,1087000 ,1089000 ,325635 ,1089000 
2014-10-20,1115000 ,1117000 ,1101000 ,1106000 ,189535 ,1106000 
2014-10-21,1094000 ,1100000 ,1081000 ,1083000 ,235321 ,1083000 
2014-10-22,1097000 ,1104000 ,1090000 ,1104000 ,222554 ,1104000 
2014-10-23,1113000 ,1113000 ,1090000 ,1094000 ,170118 ,1094000 
2014-10-24,1103000 ,1112000 ,1092000 ,1112000 ,167569 ,1112000 
2014-10-27,1101000 ,1111000 ,1087000 ,1095000 ,167772 ,1095000 
2014-10-28,1090000 ,1100000 ,1086000 ,1091000 ,124877 ,1091000 
2014-10-29,1100000 ,1130000 ,1090000 ,1130000 ,274522 ,1130000 
2014-10-30,1129000 ,1183000 ,1115000 ,1181000 ,491339 ,1181000 
2014-10-31,1198000 ,1250000 ,1185000 ,1244000 ,772463 ,1244000 
2014-11-03,1250000 ,1252000 ,1216000 ,1235000 ,269516 ,1235000 
2014-11-04,1219000 ,1242000 ,1205000 ,1217000 ,260006 ,1217000 
2014-11-05,1215000 ,1225000 ,1194000 ,1202000 ,203243 ,1202000 
2014-11-06,1198000 ,1210000 ,1193000 ,1204000 ,171403 ,1204000 
2014-11-07,1218000 ,1218000 ,1195000 ,1206000 ,120604 ,1206000 
2014-11-10,1226000 ,1269000 ,1222000 ,1268000 ,384058 ,1268000 
2014-11-11,1255000 ,1261000 ,1227000 ,1231000 ,242828 ,1231000 
2014-11-12,1231000 ,1234000 ,1219000 ,1230000 ,181592 ,1230000 
2014-11-13,1228000 ,1232000 ,1199000 ,1200000 ,230943 ,1200000 
2014-11-14,1201000 ,1201000 ,1180000 ,1194000 ,212435 ,1194000 
2014-11-17,1190000 ,1220000 ,1182000 ,1205000 ,193879 ,1205000 
2014-11-18,1220000 ,1227000 ,1215000 ,1220000 ,215094 ,1220000 
2014-11-19,1238000 ,1238000 ,1212000 ,1218000 ,250055 ,1218000 
2014-11-20,1206000 ,1220000 ,1206000 ,1210000 ,200483 ,1210000 
2014-11-21,1219000 ,1226000 ,1217000 ,1223000 ,246727 ,1223000 
2014-11-24,1247000 ,1248000 ,1210000 ,1220000 ,205686 ,1220000 
2014-11-25,1224000 ,1224000 ,1190000 ,1190000 ,356221 ,1190000 
2014-11-26,1190000 ,1211000 ,1182000 ,1201000 ,245758 ,1201000 
2014-11-27,1273000 ,1301000 ,1264000 ,1264000 ,887556 ,1264000 
2014-11-28,1295000 ,1296000 ,1274000 ,1287000 ,196891 ,1287000 
2014-12-01,1294000 ,1298000 ,1287000 ,1295000 ,257337 ,1295000 
2014-12-02,1295000 ,1295000 ,1266000 ,1295000 ,184454 ,1295000 
2014-12-03,1300000 ,1301000 ,1295000 ,1298000 ,194710 ,1298000 
2014-12-04,1302000 ,1303000 ,1298000 ,1300000 ,177427 ,1300000 
2014-12-05,1314000 ,1314000 ,1300000 ,1302000 ,112756 ,1302000 
2014-12-08,1303000 ,1321000 ,1302000 ,1319000 ,158331 ,1319000 
2014-12-09,1319000 ,1357000 ,1319000 ,1349000 ,271062 ,1349000 
2014-12-10,1346000 ,1346000 ,1317000 ,1317000 ,319556 ,1317000 
2014-12-11,1317000 ,1319000 ,1294000 ,1305000 ,409817 ,1305000 
2014-12-12,1303000 ,1304000 ,1274000 ,1286000 ,287945 ,1286000 
2014-12-15,1280000 ,1280000 ,1260000 ,1273000 ,286759 ,1273000 
2014-12-16,1270000 ,1289000 ,1268000 ,1279000 ,257895 ,1279000 
2014-12-17,1279000 ,1283000 ,1253000 ,1266000 ,261773 ,1266000 
2014-12-18,1266000 ,1279000 ,1252000 ,1266000 ,236165 ,1266000 
2014-12-19,1294000 ,1328000 ,1287000 ,1328000 ,367130 ,1328000 
2014-12-22,1345000 ,1347000 ,1318000 ,1345000 ,358877 ,1345000 
2014-12-23,1346000 ,1349000 ,1337000 ,1339000 ,219527 ,1339000 
2014-12-24,1339000 ,1343000 ,1339000 ,1343000 ,125140 ,1343000 
2014-12-25,1339000 ,1343000 ,1339000 ,1343000 ,125140 ,1343000 
2014-12-26,1343000 ,1355000 ,1343000 ,1352000 ,229762 ,1352000 
2014-12-29,1345000 ,1347000 ,1329000 ,1329000 ,192749 ,1329000 
2014-12-30,1330000 ,1335000 ,1321000 ,1327000 ,212982 ,1327000 
2014-12-31,1330000 ,1335000 ,1321000 ,1327000 ,212982 ,1327000 
2015-01-01,1330000 ,1335000 ,1321000 ,1327000 ,212982 ,1327000 
2015-01-02,1340000 ,1340000 ,1327000 ,1330000 ,175499 ,1330000 
2015-01-05,1336000 ,1336000 ,1313000 ,1333000 ,202790 ,1333000 
2015-01-06,1315000 ,1317000 ,1288000 ,1295000 ,304710 ,1295000 
2015-01-07,1294000 ,1311000 ,1282000 ,1307000 ,286455 ,1307000 
2015-01-08,1339000 ,1339000 ,1310000 ,1314000 ,289552 ,1314000 
2015-01-09,1314000 ,1322000 ,1314000 ,1314000 ,186248 ,1314000 
2015-01-12,1313000 ,1319000 ,1301000 ,1316000 ,166508 ,1316000 
2015-01-13,1314000 ,1340000 ,1300000 ,1339000 ,245868 ,1339000 
2015-01-14,1339000 ,1355000 ,1335000 ,1345000 ,286645 ,1345000 
2015-01-15,1345000 ,1349000 ,1329000 ,1334000 ,282078 ,1334000 
2015-01-16,1334000 ,1334000 ,1313000 ,1316000 ,271370 ,1316000 
2015-01-19,1329000 ,1349000 ,1320000 ,1343000 ,133459 ,1343000 
2015-01-20,1350000 ,1372000 ,1345000 ,1372000 ,265561 ,1372000 
2015-01-21,1367000 ,1395000 ,1360000 ,1395000 ,332253 ,1395000 
2015-01-22,1398000 ,1399000 ,1378000 ,1378000 ,359154 ,1378000 
2015-01-23,1400000 ,1400000 ,1377000 ,1386000 ,257175 ,1386000 
2015-01-26,1375000 ,1395000 ,1364000 ,1389000 ,203070 ,1389000 
2015-01-27,1375000 ,1400000 ,1374000 ,1400000 ,199144 ,1400000 
2015-01-28,1386000 ,1390000 ,1374000 ,1378000 ,216630 ,1378000 
2015-01-29,1368000 ,1395000 ,1357000 ,1360000 ,274045 ,1360000 
2015-01-30,1360000 ,1377000 ,1360000 ,1365000 ,322200 ,1365000 
2015-02-02,1365000 ,1377000 ,1356000 ,1368000 ,210420 ,1368000 
2015-02-03,1380000 ,1380000 ,1359000 ,1366000 ,113088 ,1366000 
2015-02-04,1375000 ,1381000 ,1359000 ,1359000 ,186578 ,1359000 
2015-02-05,1359000 ,1369000 ,1346000 ,1358000 ,135408 ,1358000 
2015-02-06,1346000 ,1374000 ,1336000 ,1372000 ,160101 ,1372000 
2015-02-09,1360000 ,1399000 ,1357000 ,1395000 ,173870 ,1395000 
2015-02-10,1400000 ,1400000 ,1377000 ,1378000 ,130387 ,1378000 
2015-02-11,1374000 ,1374000 ,1354000 ,1355000 ,199476 ,1355000 
2015-02-12,1340000 ,1358000 ,1331000 ,1344000 ,214964 ,1344000 
2015-02-13,1360000 ,1361000 ,1345000 ,1361000 ,130458 ,1361000 
2015-02-16,1368000 ,1374000 ,1361000 ,1374000 ,124530 ,1374000 
2015-02-17,1374000 ,1377000 ,1364000 ,1377000 ,114900 ,1377000 
2015-02-18,1374000 ,1377000 ,1364000 ,1377000 ,114900 ,1377000 
2015-02-19,1374000 ,1377000 ,1364000 ,1377000 ,114900 ,1377000 
2015-02-20,1374000 ,1377000 ,1364000 ,1377000 ,114900 ,1377000 
2015-02-23,1378000 ,1390000 ,1366000 ,1367000 ,306036 ,1367000 
2015-02-24,1385000 ,1389000 ,1364000 ,1367000 ,217265 ,1367000 
2015-02-25,1380000 ,1385000 ,1373000 ,1379000 ,167485 ,1379000 
2015-02-26,1379000 ,1380000 ,1368000 ,1375000 ,163583 ,1375000 
2015-02-27,1375000 ,1376000 ,1357000 ,1357000 ,260188 ,1357000 
2015-03-02,1375000 ,1423000 ,1367000 ,1423000 ,436112 ,1423000 
2015-03-03,1435000 ,1437000 ,1406000 ,1418000 ,274976 ,1418000 
2015-03-04,1411000 ,1440000 ,1410000 ,1437000 ,232062 ,1437000 
2015-03-05,1439000 ,1443000 ,1417000 ,1422000 ,192312 ,1422000 
2015-03-06,1414000 ,1449000 ,1406000 ,1442000 ,234670 ,1442000 
2015-03-09,1440000 ,1440000 ,1420000 ,1420000 ,156292 ,1420000 
2015-03-10,1434000 ,1443000 ,1420000 ,1421000 ,208397 ,1421000 
2015-03-11,1419000 ,1479000 ,1418000 ,1474000 ,422173 ,1474000 
2015-03-12,1460000 ,1473000 ,1447000 ,1447000 ,383064 ,1447000 
2015-03-13,1461000 ,1479000 ,1455000 ,1457000 ,188262 ,1457000 
2015-03-16,1458000 ,1487000 ,1455000 ,1470000 ,179491 ,1470000 
2015-03-17,1470000 ,1500000 ,1460000 ,1497000 ,273223 ,1497000 
2015-03-18,1496000 ,1506000 ,1486000 ,1503000 ,249287 ,1503000 
2015-03-19,1510000 ,1510000 ,1470000 ,1470000 ,264516 ,1470000 
2015-03-20,1475000 ,1480000 ,1460000 ,1464000 ,254099 ,1464000 
2015-03-23,1462000 ,1474000 ,1458000 ,1467000 ,162458 ,1467000 
2015-03-24,1455000 ,1478000 ,1455000 ,1476000 ,182263 ,1476000 
2015-03-25,1487000 ,1488000 ,1472000 ,1485000 ,187381 ,1485000 
2015-03-26,1450000 ,1456000 ,1421000 ,1421000 ,420119 ,1421000 
2015-03-27,1415000 ,1448000 ,1415000 ,1421000 ,321316 ,1421000 
2015-03-30,1425000 ,1434000 ,1412000 ,1428000 ,179110 ,1428000 
2015-03-31,1449000 ,1452000 ,1430000 ,1441000 ,196853 ,1441000 
2015-04-01,1437000 ,1437000 ,1420000 ,1423000 ,145321 ,1423000 
2015-04-02,1434000 ,1440000 ,1423000 ,1434000 ,138068 ,1434000 
2015-04-03,1434000 ,1440000 ,1420000 ,1434000 ,125403 ,1434000 
2015-04-06,1443000 ,1490000 ,1435000 ,1470000 ,211652 ,1470000 
2015-04-07,1478000 ,1485000 ,1462000 ,1462000 ,190521 ,1462000 
2015-04-08,1470000 ,1485000 ,1460000 ,1479000 ,155468 ,1479000 
2015-04-09,1470000 ,1489000 ,1470000 ,1483000 ,182151 ,1483000 
2015-04-10,1480000 ,1494000 ,1478000 ,1490000 ,199202 ,1490000 
2015-04-13,1479000 ,1491000 ,1468000 ,1479000 ,205866 ,1479000 
2015-04-14,1485000 ,1485000 ,1465000 ,1474000 ,188595 ,1474000 
2015-04-15,1460000 ,1470000 ,1427000 ,1446000 ,271021 ,1446000 
2015-04-16,1462000 ,1477000 ,1447000 ,1477000 ,215247 ,1477000 
2015-04-17,1477000 ,1478000 ,1447000 ,1450000 ,203446 ,1450000 
2015-04-20,1446000 ,1448000 ,1423000 ,1430000 ,247898 ,1430000 
2015-04-21,1421000 ,1445000 ,1420000 ,1444000 ,237053 ,1444000 
2015-04-22,1444000 ,1473000 ,1436000 ,1461000 ,253111 ,1461000 
2015-04-23,1470000 ,1470000 ,1440000 ,1451000 ,184903 ,1451000 
2015-04-24,1449000 ,1455000 ,1400000 ,1410000 ,381798 ,1410000 
2015-04-27,1410000 ,1411000 ,1375000 ,1395000 ,330343 ,1395000 
2015-04-28,1390000 ,1400000 ,1359000 ,1366000 ,313946 ,1366000 
2015-04-29,1367000 ,1394000 ,1364000 ,1385000 ,217913 ,1385000 
2015-04-30,1385000 ,1418000 ,1379000 ,1410000 ,367057 ,1410000 
2015-05-01,1385000 ,1418000 ,1379000 ,1410000 ,367057 ,1410000 
2015-05-04,1407000 ,1423000 ,1397000 ,1400000 ,165674 ,1400000 
2015-05-05,1407000 ,1423000 ,1397000 ,1400000 ,165674 ,1400000 
2015-05-06,1390000 ,1391000 ,1356000 ,1362000 ,265410 ,1362000 
2015-05-07,1362000 ,1375000 ,1354000 ,1370000 ,205148 ,1370000 
2015-05-08,1366000 ,1370000 ,1338000 ,1338000 ,189762 ,1338000 
2015-05-11,1360000 ,1360000 ,1336000 ,1336000 ,192809 ,1336000 
2015-05-12,1345000 ,1353000 ,1324000 ,1331000 ,212664 ,1331000 
2015-05-13,1349000 ,1349000 ,1326000 ,1333000 ,197545 ,1333000 
2015-05-14,1341000 ,1343000 ,1328000 ,1340000 ,169770 ,1340000 
2015-05-15,1355000 ,1356000 ,1321000 ,1326000 ,178447 ,1326000 
2015-05-18,1335000 ,1335000 ,1309000 ,1320000 ,192537 ,1320000 
2015-05-19,1321000 ,1355000 ,1307000 ,1338000 ,173618 ,1338000 
2015-05-20,1349000 ,1370000 ,1341000 ,1366000 ,205829 ,1366000 
2015-05-21,1371000 ,1372000 ,1344000 ,1352000 ,144212 ,1352000 
2015-05-22,1353000 ,1353000 ,1335000 ,1350000 ,163916 ,1350000 
2015-05-25,1353000 ,1353000 ,1335000 ,1350000 ,163916 ,1350000 
2015-05-26,1366000 ,1369000 ,1336000 ,1362000 ,200683 ,1362000 
2015-05-27,1360000 ,1366000 ,1313000 ,1314000 ,345309 ,1314000 
2015-05-28,1317000 ,1321000 ,1301000 ,1309000 ,300963 ,1309000 
2015-05-29,1320000 ,1321000 ,1297000 ,1307000 ,347615 ,1307000 
2015-06-01,1300000 ,1301000 ,1288000 ,1291000 ,218439 ,1291000 
2015-06-02,1300000 ,1303000 ,1288000 ,1303000 ,175151 ,1303000 
2015-06-03,1303000 ,1316000 ,1265000 ,1273000 ,235388 ,1273000 
2015-06-04,1315000 ,1341000 ,1305000 ,1337000 ,388239 ,1337000 
2015-06-05,1325000 ,1355000 ,1320000 ,1341000 ,196563 ,1341000 
2015-06-08,1345000 ,1347000 ,1313000 ,1314000 ,202379 ,1314000 
2015-06-09,1300000 ,1310000 ,1268000 ,1282000 ,274705 ,1282000 
2015-06-10,1282000 ,1294000 ,1262000 ,1262000 ,250034 ,1262000 
2015-06-11,1263000 ,1274000 ,1253000 ,1257000 ,306281 ,1257000 
2015-06-12,1278000 ,1287000 ,1264000 ,1277000 ,234830 ,1277000 
2015-06-15,1255000 ,1274000 ,1255000 ,1270000 ,161356 ,1270000 
2015-06-16,1270000 ,1274000 ,1245000 ,1255000 ,255352 ,1255000 
2015-06-17,1250000 ,1266000 ,1240000 ,1254000 ,189046 ,1254000 
2015-06-18,1259000 ,1279000 ,1251000 ,1265000 ,164952 ,1265000 
2015-06-19,1266000 ,1278000 ,1260000 ,1266000 ,141895 ,1266000 
2015-06-22,1291000 ,1296000 ,1276000 ,1281000 ,127418 ,1281000 
2015-06-23,1309000 ,1328000 ,1291000 ,1321000 ,203180 ,1321000 
2015-06-24,1300000 ,1311000 ,1291000 ,1302000 ,203960 ,1302000 
2015-06-25,1290000 ,1303000 ,1269000 ,1269000 ,213916 ,1269000 
2015-06-26,1252000 ,1290000 ,1252000 ,1278000 ,206950 ,1278000 
2015-06-29,1269000 ,1285000 ,1256000 ,1281000 ,230399 ,1281000 
2015-06-30,1276000 ,1285000 ,1266000 ,1268000 ,197407 ,1268000 
2015-07-01,1268000 ,1302000 ,1259000 ,1295000 ,166498 ,1295000 
2015-07-02,1286000 ,1304000 ,1285000 ,1299000 ,164460 ,1299000 
2015-07-03,1287000 ,1294000 ,1267000 ,1268000 ,142604 ,1268000 
2015-07-06,1253000 ,1260000 ,1223000 ,1230000 ,201999 ,1230000 
2015-07-07,1220000 ,1259000 ,1220000 ,1240000 ,249565 ,1240000 
2015-07-08,1240000 ,1251000 ,1232000 ,1239000 ,235619 ,1239000 
2015-07-09,1230000 ,1265000 ,1226000 ,1265000 ,280610 ,1265000 
2015-07-10,1257000 ,1266000 ,1248000 ,1259000 ,191468 ,1259000 
2015-07-13,1250000 ,1272000 ,1245000 ,1266000 ,153441 ,1266000 
2015-07-14,1265000 ,1270000 ,1221000 ,1225000 ,399794 ,1225000 
2015-07-15,1225000 ,1238000 ,1224000 ,1235000 ,167413 ,1235000 
2015-07-16,1223000 ,1287000 ,1223000 ,1282000 ,223469 ,1282000 
2015-07-17,1300000 ,1311000 ,1278000 ,1305000 ,297233 ,1305000 
2015-07-20,1291000 ,1304000 ,1273000 ,1275000 ,128928 ,1275000 
2015-07-21,1275000 ,1277000 ,1247000 ,1263000 ,194055 ,1263000 
2015-07-22,1244000 ,1260000 ,1235000 ,1253000 ,268323 ,1253000 
2015-07-23,1244000 ,1253000 ,1234000 ,1234000 ,208965 ,1234000 
2015-07-24,1227000 ,1238000 ,1224000 ,1229000 ,196584 ,1229000 
2015-07-27,1229000 ,1247000 ,1228000 ,1230000 ,243040 ,1230000 
2015-07-28,1224000 ,1251000 ,1219000 ,1230000 ,267627 ,1230000 
2015-07-29,1250000 ,1275000 ,1231000 ,1263000 ,274689 ,1263000 
2015-07-30,1258000 ,1260000 ,1215000 ,1215000 ,308392 ,1215000 
2015-07-31,1220000 ,1222000 ,1175000 ,1185000 ,391589 ,1185000 
2015-08-03,1184000 ,1184000 ,1166000 ,1175000 ,196891 ,1175000 
2015-08-04,1175000 ,1187000 ,1170000 ,1182000 ,256887 ,1182000 
2015-08-05,1182000 ,1182000 ,1158000 ,1159000 ,256050 ,1159000 
2015-08-06,1155000 ,1156000 ,1115000 ,1115000 ,403981 ,1115000 
2015-08-07,1120000 ,1137000 ,1115000 ,1136000 ,275742 ,1136000 
2015-08-10,1140000 ,1142000 ,1130000 ,1141000 ,114450 ,1141000 
2015-08-11,1151000 ,1179000 ,1148000 ,1157000 ,233286 ,1157000 
2015-08-12,1150000 ,1164000 ,1140000 ,1154000 ,223080 ,1154000 
2015-08-13,1153000 ,1153000 ,1138000 ,1140000 ,150411 ,1140000 
2015-08-14,1153000 ,1153000 ,1138000 ,1140000 ,150411 ,1140000 
2015-08-17,1140000 ,1141000 ,1104000 ,1104000 ,227217 ,1104000 
2015-08-18,1118000 ,1141000 ,1117000 ,1131000 ,231672 ,1131000 
2015-08-19,1169000 ,1176000 ,1141000 ,1154000 ,401415 ,1154000 
2015-08-20,1163000 ,1171000 ,1130000 ,1139000 ,216119 ,1139000 
2015-08-21,1099000 ,1128000 ,1096000 ,1101000 ,408851 ,1101000 
2015-08-24,1088000 ,1115000 ,1033000 ,1079000 ,448592 ,1079000 
2015-08-25,1079000 ,1107000 ,1067000 ,1079000 ,392519 ,1079000 
2015-08-26,1068000 ,1074000 ,1050000 ,1067000 ,558952 ,1067000 
2015-08-27,1082000 ,1086000 ,1063000 ,1067000 ,495388 ,1067000 
2015-08-28,1086000 ,1086000 ,1073000 ,1081000 ,462223 ,1081000 
2015-08-31,1071000 ,1089000 ,1052000 ,1089000 ,408309 ,1089000 
2015-09-01,1089000 ,1098000 ,1081000 ,1085000 ,240372 ,1085000 
2015-09-02,1069000 ,1095000 ,1065000 ,1090000 ,312683 ,1090000 
2015-09-03,1102000 ,1123000 ,1093000 ,1122000 ,305142 ,1122000 
2015-09-04,1144000 ,1144000 ,1118000 ,1129000 ,251734 ,1129000 
2015-09-07,1129000 ,1129000 ,1105000 ,1112000 ,191805 ,1112000 
2015-09-08,1113000 ,1136000 ,1106000 ,1131000 ,182330 ,1131000 
2015-09-09,1146000 ,1147000 ,1136000 ,1147000 ,259376 ,1147000 
2015-09-10,1130000 ,1139000 ,1118000 ,1134000 ,362568 ,1134000 
2015-09-11,1126000 ,1133000 ,1115000 ,1115000 ,204167 ,1115000 
2015-09-14,1120000 ,1124000 ,1110000 ,1124000 ,167073 ,1124000 
2015-09-15,1114000 ,1128000 ,1113000 ,1123000 ,232956 ,1123000 
2015-09-16,1121000 ,1157000 ,1121000 ,1152000 ,343763 ,1152000 
2015-09-17,1153000 ,1157000 ,1144000 ,1157000 ,273960 ,1157000 
2015-09-18,1145000 ,1192000 ,1135000 ,1190000 ,436270 ,1190000 
2015-09-21,1163000 ,1173000 ,1150000 ,1150000 ,205359 ,1150000 
2015-09-22,1143000 ,1150000 ,1130000 ,1145000 ,250675 ,1145000 
2015-09-23,1144000 ,1144000 ,1125000 ,1131000 ,197649 ,1131000 
2015-09-24,1126000 ,1135000 ,1125000 ,1126000 ,132721 ,1126000 
2015-09-25,1120000 ,1125000 ,1109000 ,1112000 ,209160 ,1112000 
2015-09-28,1120000 ,1125000 ,1109000 ,1112000 ,209160 ,1112000 
2015-09-29,1120000 ,1125000 ,1109000 ,1112000 ,209160 ,1112000 
2015-09-30,1100000 ,1134000 ,1090000 ,1134000 ,458936 ,1134000 
2015-10-01,1140000 ,1145000 ,1121000 ,1134000 ,241041 ,1134000 
2015-10-02,1112000 ,1133000 ,1112000 ,1119000 ,274302 ,1119000 
2015-10-05,1119000 ,1131000 ,1115000 ,1115000 ,241935 ,1115000 
2015-10-06,1130000 ,1155000 ,1127000 ,1151000 ,382987 ,1151000 
2015-10-07,1198000 ,1252000 ,1186000 ,1251000 ,799502 ,1251000 
2015-10-08,1250000 ,1279000 ,1250000 ,1270000 ,570677 ,1270000 
2015-10-09,1250000 ,1279000 ,1250000 ,1270000 ,570677 ,1270000 
2015-10-12,1260000 ,1263000 ,1247000 ,1260000 ,378974 ,1260000 
2015-10-13,1260000 ,1272000 ,1248000 ,1252000 ,198000 ,1252000 
2015-10-14,1248000 ,1260000 ,1237000 ,1254000 ,175051 ,1254000 
2015-10-15,1244000 ,1282000 ,1243000 ,1269000 ,248503 ,1269000 
2015-10-16,1265000 ,1269000 ,1259000 ,1265000 ,143968 ,1265000 
2015-10-19,1257000 ,1265000 ,1249000 ,1256000 ,117070 ,1256000 
2015-10-20,1260000 ,1273000 ,1256000 ,1266000 ,150347 ,1266000 
2015-10-21,1265000 ,1282000 ,1259000 ,1270000 ,139567 ,1270000 
